Date and Time:,2015-05-11 01:26:50.365
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,684.0
440.0,684.0
373.0,516.0
263.0,400.0
234.0,276.0
305.0,268.0
424.0,392.0
643.0,424.0
718.0,424.0
595.0,476.0
368.0,448.0
204.0,360.0
163.0,392.0
268.0,516.0
422.0,524.0
475.0,400.0
505.0,472.0
472.0,584.0
399.0,488.0
385.0,364.0
381.0,252.0
387.0,248.0
420.0,376.0
583.0,452.0
653.0,428.0
570.0,388.0
387.0,356.0
272.0,236.0
232.0,128.0
290.0,232.0
401.0,352.0
408.0,468.0
411.0,600.0
407.0,676.0
373.0,650.0
204.0,530.0
150.0,402.0
247.0,330.0
432.0,370.0
577.0,370.0
645.0,370.0
564.0,370.0
393.0,370.0
337.0,370.0
318.0,370.0
348.0,370.0
400.0,370.0
413.0,370.0
418.0,370.0
412.0,370.0
376.0,346.0
171.0,386.0
103.0,258.0
212.0,298.0
415.0,402.0
548.0,402.0
589.0,370.0
516.0,370.0
372.0,322.0
256.0,282.0
225.0,262.0
296.0,290.0
400.0,290.0
401.0,290.0
401.0,290.0
401.0,290.0
373.0,310.0
293.0,302.0
275.0,294.0
333.0,186.0
440.0,118.0
582.0,246.0
616.0,282.0
515.0,330.0
318.0,362.0
102.0,386.0
63.0,374.0
234.0,374.0
465.0,374.0
621.0,374.0
641.0,374.0
514.0,374.0
366.0,374.0
434.0,374.0
630.0,374.0
725.0,374.0
624.0,374.0
396.0,374.0
324.0,374.0
298.0,374.0
333.0,374.0
415.0,374.0
504.0,374.0
547.0,374.0
501.0,374.0
378.0,374.0
130.0,374.0
42.0,374.0
174.0,374.0
409.0,374.0
539.0,374.0
582.0,374.0
515.0,374.0
393.0,374.0
351.0,374.0
339.0,374.0
364.0,374.0
446.0,374.0
613.0,374.0
653.0,374.0
535.0,266.0
313.0,338.0
84.0,258.0
42.0,238.0
223.0,282.0
490.0,370.0
612.0,442.0
692.0,494.0
595.0,542.0
387.0,438.0
280.0,334.0
246.0,346.0
306.0,346.0
422.0,346.0
522.0,410.0
572.0,450.0
518.0,450.0
396.0,442.0
342.0,446.0
325.0,558.0
354.0,662.0
413.0,618.0
473.0,502.0
501.0,438.0
468.0,526.0
397.0,414.0
364.0,362.0
353.0,362.0
370.0,326.0
412.0,306.0
493.0,306.0
518.0,418.0
470.0,542.0
384.0,650.0
322.0,654.0
305.0,530.0
345.0,502.0
438.0,502.0
684.0,502.0
