Date and Time:,2015-05-11 11:30:48.248
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,540.0
447.0,540.0
402.0,464.0
155.0,336.0
50.0,276.0
149.0,276.0
396.0,340.0
462.0,364.0
579.0,364.0
589.0,364.0
481.0,364.0
358.0,256.0
292.0,204.0
294.0,204.0
358.0,324.0
404.0,444.0
409.0,440.0
408.0,316.0
403.0,232.0
329.0,232.0
252.0,264.0
264.0,268.0
360.0,392.0
439.0,468.0
480.0,516.0
472.0,484.0
419.0,420.0
356.0,420.0
321.0,340.0
335.0,248.0
387.0,248.0
473.0,276.0
531.0,400.0
510.0,520.0
420.0,488.0
275.0,488.0
197.0,488.0
245.0,488.0
384.0,488.0
475.0,488.0
620.0,488.0
