Date and Time:,2015-05-11 04:51:46.353
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,428.0
693.0,428.0
482.0,320.0
265.0,196.0
154.0,156.0
192.0,276.0
352.0,396.0
433.0,520.0
486.0,640.0
486.0,556.0
433.0,432.0
326.0,312.0
231.0,204.0
240.0,328.0
349.0,452.0
522.0,572.0
670.0,464.0
653.0,344.0
480.0,220.0
334.0,304.0
273.0,196.0
291.0,224.0
376.0,348.0
537.0,416.0
632.0,296.0
590.0,324.0
436.0,324.0
266.0,356.0
181.0,356.0
229.0,356.0
377.0,356.0
591.0,356.0
694.0,356.0
614.0,356.0
407.0,356.0
379.0,356.0
370.0,356.0
379.0,340.0
400.0,220.0
621.0,184.0
