Date and Time:,2015-05-11 04:00:40.97
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,316.0
249.0,316.0
531.0,468.0
583.0,536.0
528.0,416.0
398.0,392.0
299.0,272.0
260.0,284.0
304.0,284.0
409.0,284.0
509.0,284.0
550.0,368.0
499.0,492.0
398.0,536.0
400.0,536.0
500.0,536.0
538.0,536.0
493.0,536.0
382.0,536.0
133.0,536.0
41.0,536.0
166.0,710.0
400.0,710.0
489.0,710.0
523.0,710.0
483.0,702.0
243.0,630.0
418.0,502.0
536.0,390.0
390.0,402.0
455.0,534.0
561.0,578.0
568.0,470.0
472.0,350.0
324.0,262.0
205.0,386.0
208.0,354.0
324.0,390.0
510.0,518.0
700.0,642.0
704.0,662.0
526.0,546.0
389.0,422.0
375.0,366.0
376.0,350.0
391.0,366.0
507.0,438.0
635.0,550.0
622.0,610.0
477.0,486.0
233.0,366.0
49.0,242.0
83.0,118.0
305.0,162.0
456.0,278.0
536.0,402.0
531.0,502.0
448.0,386.0
302.0,274.0
186.0,274.0
198.0,274.0
331.0,290.0
432.0,350.0
466.0,310.0
459.0,338.8003
416.0,374.80066
215.0,410.80103
55.0,354.8014
97.0,270.80157
325.0,184.0015
533.0,205.2014
680.0,240.00131
659.0,277.20123
483.0,313.2013
392.0,350.40167
384.0,387.60205
386.0,519.20245
396.0,475.20282
423.0,385.6032
527.0,409.60358
552.0,444.40393
488.0,479.20428
378.0,429.6043
302.0,305.6043
286.0,221.60431
339.0,249.60431
432.0,373.6043
547.0,493.6043
571.0,557.6043
491.0,437.6043
306.0,317.6043
83.0,193.60431
57.0,69.60431
238.0,89.0
524.0,77.0
736.0,197.0
748.0,321.0
551.0,441.0
304.0,325.0
155.0,197.0
157.0,193.0
305.0,313.0
478.0,441.0
572.0,553.0
558.0,493.0
446.0,509.0
345.0,385.0
298.0,269.0
312.0,337.0
381.0,329.0
435.0,429.0
462.0,429.0
450.0,453.0
409.0,449.0
181.0,333.0
44.0,213.0
115.0,205.0
362.0,329.0
415.0,373.0
423.0,373.0
418.0,373.0
401.0,373.0
380.0,329.0
371.0,329.0
378.0,329.0
398.0,361.0
453.0,425.0
479.0,425.0
459.0,373.0
402.0,337.0
297.0,257.0
251.0,229.0
292.0,281.0
400.0,405.0
573.0,525.0
645.0,553.0
569.0,433.0
388.0,313.0
126.0,193.0
32.0,221.0
161.0,197.0
400.0,321.0
562.0,437.0
628.0,565.0
557.0,485.0
387.0,361.0
222.0,241.0
167.0,233.0
253.0,273.0
402.0,329.0
438.0,373.0
450.0,381.0
432.0,413.0
356.0,293.0
137.0,173.0
71.0,133.0
199.0,257.0
421.0,377.0
511.0,497.0
536.0,509.0
478.0,409.0
359.0,285.0
233.0,177.0
210.0,177.0
302.0,236.60002
408.0,240.60011
429.0,296.60022
433.0,259.40033
417.0,223.4004
346.0,251.4005
233.0,298.20044
220.0,261.00052
314.0,270.20062
506.0,359.80035
734.0,446.59998
757.0,530.5996
562.0,501.39923
382.0,377.7992
352.0,377.7992
351.0,341.7992
380.0,321.7992
515.0,441.7992
716.0,569.7992
719.0,689.7992
532.0,569.7992
381.0,449.7992
354.0,341.7992
355.0,341.7992
383.0,349.7992
406.0,373.7992
418.0,373.7992
418.0,710.0
408.0,710.0
269.0,634.0
64.0,506.0
68.0,458.0
400.0,458.0
467.0,422.0
493.0,454.0
463.0,426.0
381.0,302.0
175.0,186.0
103.0,62.0
210.0,174.0
402.0,294.0
425.0,414.0
433.0,538.0
420.0,510.0
387.0,418.0
337.0,346.0
324.0,346.0
356.0,346.0
440.0,450.0
611.0,578.0
650.0,578.0
539.0,458.0
392.0,398.0
372.0,362.0
369.0,334.0
384.0,334.0
475.0,334.0
572.0,334.0
643.0,334.0
563.0,334.0
388.0,334.0
234.0,334.0
183.0,334.0
263.0,334.0
434.0,334.0
630.0,334.0
718.0,334.0
619.0,334.0
396.0,334.0
290.0,334.0
252.0,334.0
304.0,334.0
401.0,334.0
409.0,334.0
412.0,334.0
408.0,334.0
388.0,334.0
241.0,334.0
187.0,334.0
261.0,334.0
425.0,334.0
635.0,334.0
724.0,334.0
617.0,334.0
384.0,334.0
178.0,334.0
103.0,334.0
213.0,334.0
425.0,334.0
535.0,334.0
591.0,334.0
532.0,334.0
384.0,334.0
170.0,334.0
99.0,334.0
210.0,334.0
404.0,334.0
469.0,334.0
491.0,334.0
459.0,321.99988
376.0,284.7997
227.0,248.7998
179.0,211.5999
264.0,175.59999
418.0,138.40009
541.0,102.400154
581.0,65.200134
508.0,43.8
370.0,43.8
244.0,43.8
214.0,57.8
292.0,139.00002
426.0,231.8001
505.0,351.8001
544.0,475.8001
494.0,479.8001
391.0,407.8001
319.0,287.8001
297.0,267.8001
337.0,355.8001
401.0,399.8001
408.0,355.8001
411.0,363.8001
408.0,407.8001
383.0,407.8001
169.0,299.8001
90.0,199.80011
205.0,271.8001
429.0,367.8001
559.0,487.8001
625.0,575.8001
555.0,511.8001
393.0,387.8001
302.0,267.8001
269.0,263.8001
317.0,263.8001
449.0,323.8001
669.0,447.8001
771.0,567.8001
648.0,583.8001
382.0,463.8001
156.0,339.8001
81.0,247.80011
199.0,311.8001
401.0,391.8001
408.0,391.8001
