Date and Time:,2015-05-09 15:50:51.875
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,127.5
536.0,127.5
594.0,227.5
673.0,347.5
587.0,475.5
380.0,599.5
133.0,603.5
53.0,479.5
188.0,355.5
407.0,315.5
434.0,359.5
447.0,411.5
432.0,407.5
383.0,407.5
174.0,395.5
97.0,271.5
203.0,211.5
427.0,223.5
639.0,311.5
730.0,431.5
621.0,451.5
390.0,451.5
300.0,367.5
272.0,247.5
321.0,123.5
407.0,215.5
439.0,335.5
455.0,459.5
437.0,583.5
384.0,487.5
249.0,367.5
203.0,243.5
279.0,139.5
407.0,259.5
472.0,383.5
492.0,503.5
458.0,623.5
370.0,559.5
178.0,435.5
124.0,383.5
241.0,383.5
425.0,383.5
553.0,383.5
590.0,383.5
509.0,383.5
354.0,383.5
190.0,383.5
155.0,359.5
269.0,235.5
456.0,327.5
628.0,451.5
660.0,571.5
533.0,695.5
397.0,643.5
392.0,715.5
391.0,667.5
395.0,547.5
405.0,423.5
411.0,407.5
415.0,531.5
410.0,547.5
393.0,547.5
300.0,599.5
270.0,479.5
315.0,359.5
417.0,239.5
557.0,259.5
616.0,383.5
541.0,507.5
397.0,407.5
380.0,283.5
376.0,199.5
385.0,199.5
424.0,199.5
