Date and Time:,2015-05-10 22:32:48.413
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,571.5
425.0,571.5
180.0,603.5
69.0,483.5
163.0,367.5
396.0,263.5
561.0,147.5
726.0,123.5
699.0,231.5
489.0,343.5
220.0,455.5
48.0,487.5
93.0,375.5
320.0,275.5
488.0,175.5
574.0,179.5
554.0,315.5
442.0,439.5
222.0,539.5
79.0,515.5
129.0,399.5
346.0,367.5
515.0,367.5
624.0,479.5
595.0,603.5
447.0,703.0
399.0,588.5
399.0,530.5
399.0,454.5
399.0,278.5
457.0,288.5
692.0,344.5
754.0,410.5
594.0,470.5
369.0,398.5
287.0,334.5
275.0,272.5
341.0,214.5
433.0,278.5
503.0,340.5
513.0,396.5
453.0,450.5
324.0,504.5
194.0,374.5
190.0,218.5
313.0,114.5
405.0,174.5
413.0,226.5
413.0,288.5
405.0,354.5
283.0,418.5
123.0,382.5
128.0,306.5
301.0,278.5
411.0,374.5
427.0,478.5
427.0,594.5
410.0,698.5
351.0,630.5
293.0,518.5
301.0,410.5
369.0,286.5
572.0,318.5
746.0,434.5
715.0,554.5
491.0,670.5
332.0,546.5
270.0,414.5
286.0,298.5
370.0,314.5
569.0,418.5
704.0,478.5
655.0,590.5
453.0,550.5
346.0,434.5
307.0,322.5
327.0,258.5
390.0,326.5
580.0,362.5
681.0,458.5
615.0,534.5
414.0,446.5
313.0,330.5
270.0,210.5
304.0,98.5
396.0,182.5
498.0,298.5
542.0,390.5
501.0,390.5
390.0,390.5
152.0,390.5
60.0,274.5
172.0,154.5
400.0,234.5
405.0,346.5
406.0,470.5
404.0,570.5
376.0,570.5
164.0,490.5
98.0,430.5
214.0,314.5
426.0,286.5
561.0,386.5
601.0,474.5
519.0,472.5
371.0,532.5
258.0,444.5
229.0,270.5
301.0,188.5
435.0,202.5
560.0,258.5
591.0,314.5
509.0,374.5
343.0,432.5
180.0,470.5
151.0,406.5
272.0,346.5
432.0,288.5
510.0,330.5
523.0,396.5
458.0,484.5
392.0,448.5
378.0,320.5
377.0,204.5
390.0,88.5
406.0,152.5
426.0,260.5
430.0,380.5
415.0,484.5
301.0,416.5
79.0,300.5
53.0,188.5
244.0,88.5
458.0,224.5
551.0,336.5
549.0,396.5
458.0,396.5
261.0,396.5
79.0,396.5
100.0,344.5
312.0,240.5
411.0,272.5
423.0,324.5
421.0,448.5
405.0,572.5
320.0,620.5
251.0,484.5
272.0,396.5
372.0,368.5
568.0,364.5
712.0,400.5
669.0,528.5
458.0,636.5
400.0,584.5
400.0,464.5
400.0,348.5
400.0,244.5
463.0,192.5
654.0,304.5
693.0,392.5
550.0,424.5
330.0,400.5
185.0,348.5
168.0,276.5
290.0,244.5
422.0,300.5
461.0,368.5
461.0,372.5
423.0,376.5
330.0,396.5
248.0,312.5
257.0,222.5
354.0,141.5
408.0,265.5
418.0,415.5
416.0,505.5
405.0,467.5
263.0,377.5
125.0,335.5
154.0,268.5
334.0,314.5
477.0,393.5
547.0,399.5
527.0,507.5
426.0,571.5
209.0,451.5
77.0,343.5
151.0,223.5
375.0,107.5
533.0,203.5
611.0,327.5
562.0,451.5
411.0,487.5
188.0,391.5
84.0,307.5
170.0,235.5
391.0,259.5
478.0,259.5
