Date and Time:,2015-05-06 06:03:56.96
Player:,null
 
Optimal Path,Actual Path
400.0,483.5
272.0,483.5
126.0,483.5
145.0,483.5
320.0,483.5
490.0,483.5
715.0,483.5
751.0,483.5
569.0,483.5
382.0,483.5
348.0,483.5
346.0,483.5
379.0,483.5
462.0,483.5
575.0,483.5
577.0,483.5
471.0,483.5
354.0,483.5
294.0,483.5
300.0,483.5
367.0,483.5
471.0,483.5
580.0,483.5
582.0,348.5
474.0,348.5
273.0,348.5
94.0,348.5
106.0,348.5
318.0,368.5
550.0,388.5
680.0,366.5
636.0,366.5
445.0,386.5
288.0,424.5
218.0,424.5
254.0,424.5
382.0,424.5
418.0,448.5
429.0,448.5
423.0,470.5
403.0,488.5
342.0,488.5
312.0,488.5
333.0,482.5
395.0,460.5
493.0,448.5
558.0,382.5
525.0,382.5
417.0,382.5
375.0,382.5
360.0,382.5
369.0,382.5
396.0,382.5
487.0,382.5
553.0,382.5
523.0,382.5
266.0,382.5
538.0,382.5
594.0,382.5
528.0,382.5
380.0,382.5
212.0,382.5
157.0,382.5
256.0,382.5
406.0,402.5
427.0,414.5
437.0,382.5
425.0,398.5
383.0,452.5
155.0,420.5
71.0,420.5
181.0,400.5
408.0,342.5
502.0,320.5
541.0,378.5
495.0,444.5
392.0,508.5
278.0,570.5
236.0,572.5
292.0,510.5
412.0,446.5
488.0,410.5
525.0,410.5
486.0,410.5
397.0,410.5
330.0,410.5
307.0,410.5
339.0,410.5
421.0,410.5
601.0,410.5
