Date and Time:,2015-05-10 22:12:54.466
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,603.5
441.0,603.5
363.0,491.5
323.0,371.5
329.0,263.5
379.0,155.5
548.0,119.5
700.0,243.5
668.0,351.5
472.0,483.5
207.0,583.5
40.0,575.5
98.0,447.5
342.0,335.5
581.0,215.5
706.0,239.5
645.0,351.5
432.0,479.5
239.0,499.5
146.0,371.5
207.0,251.5
386.0,323.5
523.0,439.5
595.0,559.5
547.0,487.5
413.0,423.5
284.0,303.5
229.0,363.5
276.0,255.5
400.0,243.5
507.0,355.5
544.0,487.5
494.0,607.5
373.0,567.5
225.0,451.5
184.0,363.5
275.0,235.5
445.0,123.5
635.0,195.5
687.0,315.5
565.0,407.5
339.0,407.5
126.0,439.5
75.0,559.5
220.0,647.5
406.0,531.5
435.0,415.5
442.0,491.5
423.0,591.5
373.0,507.5
299.0,411.5
288.0,379.5
344.0,379.5
436.0,379.5
579.0,379.5
593.0,419.5
493.0,443.5
396.0,415.5
390.0,383.5
389.0,343.5
395.0,331.5
412.0,331.5
446.0,331.5
452.0,363.5
425.0,391.5
385.0,389.5
355.0,287.5
352.0,245.5
378.0,273.5
406.0,335.5
420.0,387.5
421.0,439.5
409.0,509.5
347.0,463.5
258.0,399.5
256.0,333.5
340.0,271.5
475.0,209.5
534.0,263.5
584.0,327.5
518.0,379.5
375.0,439.5
211.0,493.5
159.0,479.5
253.0,305.5
419.0,169.5
548.0,231.5
589.0,291.5
516.0,391.5
363.0,391.5
170.0,363.5
120.0,239.5
239.0,171.5
401.0,291.5
406.0,407.5
407.0,495.5
404.0,479.5
342.0,395.5
188.0,359.5
160.0,251.5
276.0,175.5
429.0,267.5
513.0,371.5
529.0,395.5
468.0,395.5
347.0,395.5
214.0,311.5
192.0,187.5
294.0,103.5
407.0,219.5
432.0,331.5
439.0,447.5
421.0,567.5
315.0,523.5
112.0,411.5
80.0,331.5
240.0,331.5
437.0,331.5
569.0,363.5
601.0,495.5
511.0,539.5
388.0,439.5
354.0,355.5
347.0,231.5
371.0,167.5
439.0,263.5
558.0,367.5
584.0,487.5
498.0,547.5
340.0,491.5
203.0,395.5
185.0,371.5
293.0,371.5
442.0,371.5
543.0,419.5
558.0,499.5
478.0,543.5
394.0,451.5
384.0,371.5
383.0,295.5
392.0,275.5
441.0,335.5
552.0,395.5
569.0,457.5
484.0,521.5
370.0,549.5
307.0,413.5
299.0,257.5
349.0,267.5
457.0,323.5
594.0,381.5
611.0,445.5
505.0,503.5
350.0,563.5
245.0,479.5
235.0,377.5
321.0,185.5
495.0,129.5
726.0,187.5
752.0,237.5
567.0,291.5
292.0,361.5
114.0,421.5
107.0,259.5
276.0,125.5
417.0,201.5
464.0,313.5
473.0,449.5
439.0,545.5
336.0,545.5
168.0,569.5
137.0,497.5
261.0,489.5
447.0,457.5
595.0,341.5
624.0,321.5
520.0,449.5
298.0,573.5
86.0,541.5
62.0,421.5
245.0,305.5
476.0,325.5
640.0,385.5
655.0,521.5
517.0,629.5
371.0,609.5
321.0,485.5
319.0,365.5
365.0,317.5
509.0,365.5
680.0,445.5
683.0,577.5
517.0,673.5
380.0,589.5
355.0,473.5
357.0,377.5
384.0,377.5
507.0,377.5
676.0,377.5
673.0,405.5
504.0,433.5
391.0,433.5
381.0,329.5
381.0,213.5
393.0,93.5
417.0,209.5
441.0,317.5
440.0,429.5
414.0,485.5
251.0,481.5
74.0,361.5
93.0,297.5
292.0,297.5
449.0,297.5
520.0,377.5
518.0,497.5
446.0,553.5
361.0,589.5
315.0,497.5
319.0,457.5
374.0,341.5
522.0,261.5
652.0,174.5
623.0,211.5
463.0,263.5
232.0,413.5
82.0,451.5
131.0,361.5
338.0,271.5
489.0,233.5
561.0,268.5
536.0,398.5
429.0,428.5
273.0,455.5
181.0,408.5
219.0,318.5
364.0,226.5
478.0,194.5
536.0,286.5
504.0,402.5
410.0,546.5
255.0,654.5
184.0,534.5
242.0,406.5
394.0,302.5
609.0,190.5
712.0,226.5
632.0,350.5
415.0,462.5
182.0,566.5
77.0,662.5
167.0,542.5
404.0,422.5
642.0,302.5
737.0,182.5
632.0,230.5
387.0,338.5
174.0,446.5
94.0,490.5
198.0,434.5
408.0,314.5
483.0,186.5
514.0,150.5
477.0,282.5
373.0,414.5
132.0,522.5
48.0,438.5
170.0,314.5
410.0,186.5
558.0,302.5
608.0,402.5
531.0,510.5
370.0,534.5
214.0,454.5
173.0,374.5
270.0,374.5
426.0,374.5
539.0,374.5
569.0,374.5
495.0,374.5
397.0,374.5
