Date and Time:,2015-05-11 01:24:35.66
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,584.0
436.0,584.0
381.0,424.0
255.0,300.0
218.0,236.0
291.0,364.0
432.0,484.0
645.0,592.0
713.0,556.0
592.0,436.0
372.0,320.0
258.0,200.0
231.0,72.0
307.0,192.0
443.0,320.0
534.0,448.0
584.0,496.0
523.0,452.0
372.0,388.0
132.0,340.0
50.0,340.0
186.0,340.0
420.0,340.0
493.0,340.0
531.0,376.0
490.0,376.0
399.0,324.0
378.0,260.0
371.0,332.0
380.0,464.0
400.0,584.0
402.0,704.0
403.0,618.0
402.0,502.0
395.0,386.0
331.0,258.0
310.0,278.0
343.0,346.0
440.0,466.0
667.0,586.0
777.0,578.0
659.0,458.0
390.0,326.0
269.0,202.0
229.0,138.0
292.0,258.0
406.0,378.0
587.0,490.0
651.0,562.0
563.0,446.0
380.0,338.0
214.0,234.0
157.0,126.0
251.0,198.0
413.0,314.0
521.0,422.0
555.0,518.0
495.0,558.0
364.0,458.0
192.0,350.0
148.0,226.0
255.0,122.0
438.0,218.0
574.0,314.0
603.0,406.0
510.0,502.0
344.0,606.0
210.0,626.0
188.0,626.0
290.0,626.0
458.0,626.0
618.0,626.0
648.0,626.0
522.0,554.0
291.0,650.0
79.0,678.0
61.0,562.0
254.0,430.0
531.0,294.0
646.0,330.0
741.0,354.0
636.0,454.0
399.0,598.0
383.0,658.0
377.0,514.0
384.0,366.0
416.0,294.0
616.0,358.0
700.0,450.0
602.0,478.0
392.0,476.0
317.0,412.0
291.0,338.0
333.0,270.0
411.0,208.0
504.0,140.0
532.0,64.0
480.0,44.0
389.0,44.0
344.0,44.0
333.0,44.0
363.0,104.0
426.0,166.0
521.0,230.0
545.0,290.0
480.0,354.0
313.0,410.0
78.0,474.0
40.0,564.0
213.0,656.0
484.0,636.0
709.0,496.0
742.0,444.0
570.0,440.0
307.0,316.0
134.0,216.0
116.0,216.0
271.0,260.0
426.0,384.0
480.0,492.0
487.0,556.0
441.0,432.0
343.0,320.0
245.0,368.0
243.0,344.0
339.0,372.0
472.0,408.0
560.0,408.0
548.0,408.0
448.0,408.0
377.0,332.0
365.0,264.0
373.0,276.0
398.0,336.0
443.0,460.0
466.0,576.0
449.0,692.0
403.0,580.0
276.0,460.0
215.0,340.0
262.0,216.0
395.0,336.0
625.0,456.0
745.0,512.0
663.0,504.0
426.0,452.0
199.0,420.0
101.0,288.0
183.0,276.0
400.0,400.0
624.0,404.0
708.0,404.0
606.0,376.0
388.0,348.0
232.0,304.0
181.0,284.0
261.0,320.0
402.0,448.0
415.0,464.0
420.0,472.0
414.0,464.0
393.0,332.0
308.0,216.0
279.0,224.0
321.0,356.0
411.0,472.0
499.0,584.0
540.0,684.0
496.0,568.0
386.0,444.0
211.0,420.0
146.0,420.0
240.0,420.0
409.0,420.0
657.0,420.0
754.0,420.0
644.0,316.0
385.0,204.0
182.0,84.0
114.0,148.0
214.0,264.0
400.0,400.0
435.0,516.0
448.0,628.0
431.0,520.0
364.0,396.0
129.0,276.0
63.0,232.0
200.0,356.0
452.0,476.0
638.0,600.0
678.0,710.0
555.0,602.0
369.0,470.0
289.0,346.0
274.0,298.0
338.0,426.0
498.0,550.0
725.0,686.0
755.0,602.0
574.0,478.0
366.0,350.0
301.0,242.0
297.0,206.0
355.0,334.0
535.0,462.0
731.0,526.0
723.0,406.0
519.0,286.0
283.0,186.0
143.0,134.0
157.0,262.0
315.0,382.0
440.0,466.0
491.0,466.0
488.0,442.0
432.0,326.0
277.0,270.0
140.0,270.0
