Date and Time:,2015-05-04 13:39:25.542
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,400.0
548.0,400.0
608.0,400.0
543.0,400.0
384.0,400.0
194.0,400.0
125.0,400.0
218.0,400.0
401.0,400.0
453.0,400.0
471.0,400.0
446.0,400.0
388.0,400.0
291.0,400.0
258.0,400.0
313.0,400.0
447.0,400.0
655.0,400.0
760.0,400.0
648.0,400.0
393.0,400.0
307.0,400.0
276.0,400.0
322.0,400.0
412.0,400.0
467.0,400.0
495.0,400.0
464.0,400.0
391.0,400.0
317.0,400.0
291.0,400.0
331.0,400.0
436.0,400.0
598.0,400.0
673.0,400.0
588.0,400.0
398.0,400.0
376.0,400.0
368.0,400.0
379.0,400.0
402.0,400.0
433.0,400.0
444.0,400.0
421.0,400.0
393.0,400.0
379.0,400.0
377.0,400.0
389.0,400.0
442.0,400.0
660.0,400.0
725.0,400.0
586.0,400.0
367.0,400.0
263.0,400.0
244.0,400.0
319.0,400.0
443.0,400.0
596.0,400.0
632.0,400.0
524.0,400.0
342.0,400.0
191.0,400.0
162.0,400.0
278.0,400.0
466.0,400.0
644.0,400.0
677.0,400.0
536.0,400.0
359.0,400.0
282.0,400.0
278.0,400.0
350.0,400.0
403.0,400.0
408.0,400.0
408.0,400.0
403.0,400.0
384.0,400.0
365.0,400.0
368.0,400.0
390.0,400.0
499.0,400.0
631.0,400.0
618.0,400.0
475.0,400.0
255.0,400.0
110.0,400.0
138.0,400.0
330.0,400.0
450.0,400.0
501.0,400.0
490.0,400.0
424.0,400.0
264.0,400.0
146.0,400.0
187.0,400.0
359.0,400.0
623.0,400.0
764.0,400.0
679.0,400.0
419.0,400.0
367.0,400.0
352.0,400.0
366.0,400.0
400.0,400.0
659.0,400.0
758.0,400.0
646.0,400.0
388.0,400.0
