Date and Time:,2015-05-11 03:26:15.477
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,400.0
384.0,400.0
448.0,400.0
555.0,400.0
614.0,400.0
543.0,400.0
392.0,400.0
330.0,400.0
309.0,400.0
342.0,400.0
418.0,400.0
499.0,400.0
536.0,400.0
491.0,400.0
390.0,400.0
308.0,400.0
282.0,400.0
325.0,400.0
405.0,400.0
553.0,400.0
605.0,400.0
533.0,400.0
398.0,400.0
392.0,400.0
390.0,400.0
393.0,400.0
418.0,400.0
665.0,400.0
747.0,400.0
626.0,400.0
380.0,400.0
251.0,400.0
215.0,400.0
294.0,400.0
416.0,400.0
485.0,400.0
503.0,400.0
459.0,400.0
358.0,400.0
212.0,400.0
176.0,400.0
276.0,400.0
441.0,400.0
651.0,400.0
705.0,400.0
568.0,400.0
348.0,400.0
211.0,400.0
186.0,400.0
290.0,400.0
452.0,400.0
575.0,400.0
594.0,400.0
492.0,400.0
369.0,400.0
312.0,400.0
306.0,666.0
357.0,666.0
402.0,666.0
406.0,666.0
406.0,666.0
402.0,666.0
275.0,666.0
100.0,666.0
103.0,594.0
284.0,478.0
513.0,478.0
663.0,442.0
653.0,442.0
493.0,442.0
296.0,442.0
171.0,442.0
181.0,442.0
324.0,442.0
550.0,442.0
729.0,442.0
711.0,442.0
507.0,442.0
342.0,442.0
278.0,442.0
290.0,442.0
370.0,442.0
438.0,442.0
474.0,442.0
464.0,442.0
414.0,442.0
236.0,442.0
115.0,442.0
162.0,442.0
348.0,442.0
535.0,442.0
627.0,442.0
585.0,442.0
429.0,442.0
268.0,442.0
185.0,442.0
232.0,442.0
382.0,442.0
