Date and Time:,2015-05-11 03:14:09.655
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,404.0
477.0,404.0
493.0,480.0
528.0,480.0
486.0,480.0
388.0,368.0
213.0,304.0
154.0,304.0
243.0,304.0
406.0,388.0
492.0,476.0
523.0,476.0
480.0,428.0
391.0,504.0
337.0,628.0
321.0,592.0
355.0,468.0
412.0,424.0
476.0,544.0
496.0,600.0
457.0,476.0
341.0,352.0
128.0,228.0
85.0,104.0
238.0,196.0
471.0,340.0
603.0,496.0
612.0,504.0
489.0,380.0
287.0,260.0
120.0,224.0
123.0,296.0
296.0,364.0
483.0,484.0
601.0,488.0
601.0,484.0
478.0,424.0
311.0,300.0
204.0,176.0
216.0,296.0
341.0,420.0
448.0,464.0
523.0,468.0
524.0,452.0
448.0,452.0
320.0,340.0
216.0,220.0
222.0,96.0
334.0,200.0
400.0,320.0
458.0,444.0
479.0,472.0
452.0,548.0
371.0,428.0
127.0,308.0
43.0,184.0
174.0,228.0
410.0,348.0
675.0,472.0
770.0,592.0
641.0,468.0
375.0,348.0
158.0,228.0
84.0,216.0
200.0,336.0
444.0,460.0
677.0,512.0
737.0,428.0
594.0,364.0
334.0,244.0
98.0,160.0
47.0,260.0
211.0,344.0
435.0,424.0
559.0,468.0
589.0,440.0
501.0,360.0
342.0,328.0
191.0,328.0
164.0,348.0
278.0,424.0
425.0,536.0
495.0,656.0
505.0,600.0
452.0,480.0
388.0,364.0
365.0,240.0
362.0,120.0
383.0,244.0
513.0,368.0
630.0,384.0
717.0,400.0
618.0,328.0
385.0,288.0
199.0,228.0
130.0,280.0
224.0,396.0
