Date and Time:,2015-05-06 12:12:44.924
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,415.5
394.0,415.5
505.0,263.5
707.0,271.5
721.0,391.5
546.0,511.5
352.0,635.5
278.0,659.5
276.0,503.5
349.0,379.5
520.0,255.5
692.0,275.5
685.0,275.5
511.0,275.5
374.0,275.5
341.0,275.5
344.0,275.5
382.0,275.5
554.0,275.5
754.0,275.5
742.0,275.5
517.0,275.5
267.0,391.5
134.0,495.5
156.0,407.5
321.0,379.5
400.0,379.5
401.0,407.5
401.0,459.5
400.0,459.5
345.0,455.5
301.0,355.5
317.0,307.5
382.0,307.5
575.0,307.5
703.0,371.5
650.0,495.5
448.0,615.5
383.0,715.5
372.0,599.5
377.0,479.5
397.0,355.5
462.0,319.5
499.0,363.5
476.0,487.5
407.0,607.5
319.0,695.5
280.0,575.5
313.0,455.5
400.0,331.5
665.0,267.5
765.0,307.5
638.0,307.5
394.0,307.5
347.0,307.5
334.0,307.5
361.0,307.5
446.0,307.5
685.0,307.5
746.0,307.5
598.0,307.5
364.0,307.5
256.0,307.5
237.0,307.5
319.0,307.5
427.0,307.5
492.0,307.5
502.0,307.5
450.0,307.5
315.0,307.5
138.0,307.5
123.0,307.5
280.0,307.5
412.0,307.5
431.0,307.5
432.0,307.5
413.0,307.5
292.0,307.5
153.0,307.5
161.0,307.5
312.0,307.5
495.0,307.5
602.0,307.5
585.0,307.5
454.0,307.5
331.0,307.5
267.0,307.5
284.0,307.5
372.0,307.5
430.0,307.5
460.0,307.5
451.0,307.5
409.0,307.5
