Date and Time:,2015-05-06 06:29:54.674
Player:,null
 
Optimal Path,Actual Path
400.0,400.0
409.0,400.0
431.0,400.0
443.0,400.0
429.0,400.0
390.0,303.5
278.0,183.5
237.0,231.5
296.0,351.5
400.0,359.5
403.0,359.5
404.0,359.5
403.0,359.5
384.0,359.5
247.0,359.5
205.0,359.5
276.0,359.5
405.0,423.5
440.0,327.5
455.0,335.5
148.0,355.5
400.0,327.5
414.0,391.5
315.0,375.5
348.0,343.5
431.0,343.5
593.0,391.5
636.0,419.5
535.0,447.5
388.0,447.5
353.0,447.5
345.0,447.5
370.0,447.5
412.0,447.5
466.0,447.5
482.0,447.5
447.0,447.5
340.0,447.5
120.0,447.5
75.0,447.5
231.0,447.5
464.0,447.5
690.0,447.5
745.0,447.5
584.0,447.5
328.0,447.5
139.0,447.5
105.0,447.5
247.0,447.5
470.0,447.5
690.0,447.5
728.0,447.5
569.0,447.5
357.0,447.5
268.0,447.5
259.0,447.5
336.0,447.5
484.0,447.5
646.0,435.5
658.0,407.5
511.0,379.5
397.0,379.5
393.0,379.5
393.0,379.5
397.0,379.5
456.0,379.5
437.0,379.5
408.0,379.5
383.0,379.5
372.0,331.5
378.0,331.5
397.0,443.5
587.0,563.5
698.0,583.5
625.0,467.5
419.0,355.5
175.0,231.5
59.0,127.5
159.0,195.5
400.0,315.5
424.0,379.5
433.0,379.5
423.0,311.5
376.0,195.5
116.0,143.5
28.0,143.5
