Date and Time:,2015-05-11 03:22:57.38
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,444.0
415.0,444.0
405.0,312.0
366.0,188.0
326.0,260.0
331.0,380.0
377.0,408.0
414.0,408.0
433.0,516.0
431.0,472.0
410.0,352.0
263.0,252.0
124.0,336.0
157.0,412.0
333.0,292.0
498.0,368.0
583.0,488.0
560.0,540.0
439.0,420.0
378.0,404.0
361.0,464.0
367.0,344.0
393.0,376.0
487.0,464.0
547.0,588.0
515.0,548.0
411.0,424.0
149.0,300.0
26.0,200.0
122.0,320.0
390.0,444.0
497.0,520.0
686.0,404.0
698.0,404.0
528.0,296.0
287.0,208.0
113.0,284.0
109.0,408.0
287.0,532.0
480.0,652.0
604.0,592.0
606.0,468.0
485.0,348.0
323.0,224.0
221.0,168.0
229.0,244.0
336.0,364.0
533.0,484.0
709.0,596.0
697.0,596.0
501.0,596.0
259.0,596.0
103.0,596.0
128.0,648.0
320.0,710.0
481.0,706.0
563.0,586.0
548.0,538.0
444.0,658.0
238.0,626.0
87.0,506.0
123.0,382.0
332.0,306.0
441.0,430.0
649.0,414.0
710.0,466.0
584.0,466.0
364.0,426.0
217.0,426.0
178.0,426.0
277.0,342.0
426.0,418.0
482.0,542.0
513.0,662.0
476.0,570.0
391.0,446.0
314.0,322.0
287.0,414.0
328.0,538.0
442.0,462.0
635.0,450.0
724.0,442.0
617.0,438.0
398.0,394.0
382.0,390.0
376.0,374.0
384.0,398.0
417.0,522.0
518.0,586.0
568.0,466.0
515.0,342.0
396.0,402.0
352.0,526.0
337.0,438.0
360.0,394.0
422.0,398.0
525.0,282.0
572.0,326.0
512.0,326.0
392.0,362.0
343.0,362.0
328.0,362.0
357.0,362.0
402.0,362.0
459.0,362.0
481.0,346.0
453.0,322.0
378.0,378.0
242.0,258.0
198.0,134.0
276.0,45.0
423.0,55.8
620.0,93.000015
681.0,128.99997
572.0,166.19989
367.0,202.1998
