Date and Time:,2015-05-09 21:12:15.797
Player:,adaeF
 
Optimal Path,Actual Path
400.0,471.5
202.0,471.5
550.0,635.5
607.0,603.5
539.0,483.5
391.0,363.5
264.0,239.5
222.0,115.5
288.0,223.5
416.0,347.5
641.0,471.5
716.0,439.5
599.0,355.5
354.0,355.5
123.0,355.5
55.0,355.5
202.0,463.5
415.0,583.5
496.0,707.5
517.0,663.5
464.0,539.5
388.0,419.5
351.0,295.5
344.0,171.5
372.0,151.5
507.0,151.5
