Date and Time:,2015-05-03 21:22:15.174
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,397.5
415.0,412.5
421.0,412.5
414.0,376.5
389.0,298.5
203.0,175.5
139.0,237.5
232.0,325.5
422.0,417.5
572.0,506.5
619.0,498.5
534.0,378.5
395.0,378.5
373.0,378.5
368.0,396.5
383.0,448.5
451.0,536.5
607.0,617.5
640.0,493.5
523.0,373.5
309.0,254.5
96.0,139.5
64.0,231.5
233.0,321.5
457.0,410.5
594.0,501.5
610.0,499.5
499.0,384.5
319.0,261.5
183.0,247.5
173.0,337.5
302.0,429.5
451.0,522.5
495.0,614.5
531.0,703.5
488.0,735.5
388.0,727.5
283.0,607.5
246.0,484.5
302.0,452.5
418.0,543.5
576.0,608.5
630.0,485.5
545.0,367.5
386.0,351.5
315.0,336.5
294.0,336.5
339.0,413.5
411.0,437.5
469.0,437.5
484.0,402.5
448.0,351.5
368.0,233.5
253.0,284.5
230.0,374.5
309.0,464.5
481.0,556.5
702.0,646.5
738.0,577.5
574.0,457.5
322.0,335.5
159.0,212.5
137.0,237.5
276.0,328.5
443.0,311.5
547.0,307.5
562.0,308.5
480.0,190.5
328.0,198.5
190.0,252.5
183.0,345.5
311.0,437.5
489.0,525.5
628.0,596.5
633.0,476.5
495.0,353.5
353.0,270.5
291.0,302.5
296.0,388.5
364.0,479.5
505.0,567.5
643.0,600.5
632.0,481.5
479.0,362.5
375.0,362.5
348.0,377.5
351.0,397.5
384.0,436.5
402.0,469.5
467.0,489.5
492.0,489.5
460.0,489.5
389.0,489.5
319.0,462.5
296.0,359.5
336.0,449.5
426.0,536.5
596.0,626.5
644.0,509.5
540.0,386.5
391.0,354.5
364.0,354.5
359.0,354.5
378.0,354.5
441.0,354.5
529.0,354.5
576.0,354.5
515.0,354.5
393.0,354.5
