Date and Time:,2015-05-11 01:34:35.316
Player:,Enter your name here.
 
Optimal Path,Actual Path
400.0,400.0
583.0,400.0
552.0,400.0
613.0,400.0
545.0,400.0
394.0,400.0
289.0,400.0
253.0,400.0
303.0,400.0
407.0,400.0
603.0,400.0
673.0,400.0
578.0,400.0
379.0,400.0
201.0,400.0
139.0,400.0
235.0,400.0
403.0,400.0
422.0,400.0
432.0,400.0
422.0,400.0
399.0,400.0
384.0,400.0
378.0,400.0
385.0,400.0
406.0,400.0
455.0,400.0
478.0,400.0
454.0,400.0
392.0,400.0
187.0,400.0
115.0,400.0
220.0,400.0
417.0,400.0
520.0,400.0
565.0,400.0
510.0,400.0
372.0,400.0
124.0,400.0
47.0,400.0
184.0,400.0
437.0,400.0
568.0,400.0
637.0,400.0
563.0,400.0
394.0,400.0
327.0,400.0
305.0,400.0
338.0,400.0
402.0,400.0
429.0,400.0
439.0,400.0
426.0,400.0
395.0,400.0
359.0,400.0
347.0,400.0
365.0,400.0
402.0,400.0
480.0,400.0
508.0,400.0
470.0,400.0
363.0,400.0
126.0,400.0
58.0,400.0
197.0,400.0
425.0,400.0
593.0,400.0
646.0,400.0
551.0,400.0
395.0,400.0
370.0,400.0
363.0,400.0
379.0,400.0
419.0,400.0
549.0,400.0
586.0,400.0
514.0,400.0
386.0,400.0
331.0,400.0
316.0,400.0
353.0,400.0
463.0,400.0
635.0,400.0
662.0,400.0
529.0,400.0
308.0,400.0
114.0,400.0
98.0,400.0
262.0,400.0
502.0,400.0
603.0,400.0
681.0,400.0
594.0,400.0
384.0,400.0
159.0,400.0
83.0,418.0
194.0,448.0
402.0,479.0
